Longitude	Latitude	Name
-75.1833	39.9204	Franklin D. Roosevelt Golf Course
-75.20924	40.691	Crayola Factory
-75.14642	39.96462	Benjamin Franklin Statue
-75.17313	39.95836	Franklin Institute
-76.143	40.4203	Koziar's  Christmas Village
-75.17432	39.95803	Please Touch Museum
-75.1594	39.95398	Reading Terminal Market
-75.14908	39.9488	Ride the Ducks
-112.467468	34.53986	World's Oldest Rodeo
-112.308812	33.861721	Lake Pleasant Regional Park
-112.2628498	33.52744349	University of Phoenix Stadium
-112.186364	33.574858	Sahuaro Ranch Park
-112.145828	33.820533	Pioneer Arizona Living History Museum 
-112.13897	33.683649	Deer Valley Rock Art Center
-112.118492	33.573703	Castles-n-Coasters 
-112.11424	34.74789	Jerome Town Hall
-112.1076	33.385	Manzanita Speedway 
-112.10414	33.69926	Water World Safari
-112.101667	34.343056	Arcosanti
-112.0965528	33.46946833	Veterans Memorial Coliseum
-112.095963	33.448337	Arizona State Capitol Museum
-112.095963	33.448337	Wesley Bolin Memorial Plaza
-112.091749	33.448337	Arizona Mining and Mineral Museum 
-112.091665	33.639963	Turf Paradise Race Course
-112.091234	33.477869	Encanto Park
-112.088472	33.472782	Enchanted Island
-112.077927	33.351495	South Mountain Park 
-112.076586	33.449197	Orpheum Theatre
-112.0758	33.6403	Jeepers!
-112.073634	33.466223	Phoenix Art Museum 
-112.073634	33.473058	Heard Museum
-112.073166	33.447201	Phoenix Police Museum
-112.071233	33.44661	US Airways Center 
-112.069835	33.450767	St. Mary's Basilica 
-112.069835	33.45244	Arizona Center 
-112.069735	33.450151	Phoenix Civic Plaza Convention Center 
-112.06793	33.446263	Chase Field 
-112.067335	33.448532	Phoenix Museum Of History
-112.067315	33.450537	Copper Square 
-112.066164	33.448358	Arizona Science Center 
-112.064952	33.594663	Lookout Mountain Golf Club—Pointe Tapatio 
-112.064662	33.356164	Mystery Castle
-112.027346	33.509703	Biltmore Fashion Park 
-112.027061	33.536816	Piestewa Peak
-112.024389	33.448063	Stuffington Bear Factory 
-112.008735	33.4358	Phoenix Sky Harbor International Airport
-111.998918	33.447963	Phoenix Greyhound Park
-111.99	33.2709	Rawhide Western Town and Steakhouse 
-111.977634	33.584835	Work of Artists Gallery
-111.974012	33.521426	Camelback Mountain
-111.973207	33.450863	Tovrea Castle
-111.97232	33.505789	Shemer Art Center and Museum
-111.954895	33.45279	Phoenix Zoo 
-111.949516	33.45982	Desert Botanical Garden 
-111.94917	33.45806	Papago Park
-111.939835	33.41895	Arizona State University
-111.934059	33.429485	SunDevil Stadium
-111.926364	33.505215	Scottsdale Fashion Square
-111.922402	33.490943	Scottsdale Museum of Contemporary Art
-111.9195	33.4931	Scottsdale Art Walk
-111.845335	33.599229	Frank Lloyd Wright's Taliesin West
-111.838975	34.6114	Montezuma Castle and Tuzigoot 
-111.76369	34.86595	Sedona
-111.752929	34.944506	Slide Rock State Park
-111.735951	33.452963	Arizona Wing CAF Museum
-111.73145	33.45371	Champlin Fighter Aircraft Museum
-111.538589	33.57469	Saguaro Lake
-111.5187836	35.36336598	Sunset Crater Volcano
-111.48208	33.46442	Apache Trail
-111.444656	33.359987	"Gold Canyon Ranch, Dinosaur Course "
-111.420712	33.318093	Arizona Renaissance Festival
-111.368065	35.521329	Wupatki National Monument
-111.055921	33.311062	Boyce Thompson Arboretum 
-111.02	35.0331	Meteor Crater
-122.70699	45.51855	The Japanese Garden
-122.66676	45.53151	Rose Garden Arena
-122.94662	45.53113	Washington County Fair Complex
-122.69118	45.52245	PGE Park
-122.66675	45.53305	Memorial Coliseum
-122.68593	45.59513	Portland International Raceway
-122.66402	45.46499	Oakes Park
-122.71631	45.50982	Oregon Zoo
-122.7177	45.50878	Portland Children's Museum
-122.70597	45.51908	Internation Rose Test Garden - Portland
-122.76602	45.30955	Family Fun Center & Bullwinkle's Restaur
-122.67297	45.52563	Portland Classical Chinese Garden
-122.66359	45.50691	OMSI - Oregon Museum of Science and Indu
-122.6733	45.5162	Mill Ends Park
-122.5594	45.41064	Oregon Military Museum
-122.95099	45.57373	Rice Northwest Museum of Rocks & Mineral
-122.62363	45.44306	Milwaukie Museum
-122.59602	45.36465	End of the Oregon Trail Interpretive Cen
-122.61287	45.35187	Museum of the Oregon Territory
-122.67364	45.52444	Oregon Jewish Museum
-122.6708	45.5208	Oregon Maritime Museum
-122.67687	45.5165	Oregon Sports Hall of Fame & Museum
-122.68298	45.51628	Portland Art Museum
-122.67603	45.51526	Portland Police Museum
-122.65027	45.50929	The Hat Museum - Reservation Required
-122.67975	45.5148	Wells Fargo History Exhibit
-122.88085	45.57707	West Union Gardens
-117.195856	32.753347	Old Town State Park
-117.19775	32.731489	Airport (SAN) - Terminal 1
-117.20098	32731566	Airport (SAN) - Terminal 2
-117.196815	32.725154	Harbor Island
-117.223222	32.717944	Shelter Island
-117.240514	32.672258	Point Loma Lighthouse
-117.244614	32.686137	Ft Rosecrans National Cemetery
-117.250678	32.716864	Pt. Loma Nazerene University
-117.226694	32.763701	Sea World
-117.210977	32.76892	Fiesta Island
-117.209291	32.790261	Mission Bay
-117.256748	32.79659	Pacific Beach area of San Diego
-117.25095	32.772034	Mission Beach area of San Diego
-117.251575	32.771701	Roller Coaster at Mission Beach
-117.272747	32.85035	La Jolla area of San Diego
-117.243034	32.874675	University of California at San Diego (UCSD)
-117.25775	32.918407	Torrey Pines State Reserve
-117.251539	32.8999	Glider Port on the Beach Cliff
-117.253955	32.897785	Black's Beach (Clothing Optional)
-117.256442	32.973742	Del Mar Fairgrounds and Horse Racing
-117.266698	32.959436	City of Del Mar
-117.131053	32.883492	Miramar MCAS (Former Home to Top Gun)
-117.17709	32.671068	San Diego Downtown
-117.160603	32.706831	San Diego Convention Center
-117.157125	32.706452	Petco Park (Home of the Padres)
-117.160148	32.711341	Gaslamp District
-117.168693	32.711568	Kansas City BBQ (Top Gun Bar Scene)
-117.150605	32.725632	Balboa Park
-117.148759	32.7355	San Diego Zoo
-117.14834	32.731574	Museums at Balboa Park
-117.119421	32.78308	Qualcomm Stadium (Home to the Chargers and Aztecs)
-117.074621	32.773789	Cox Arena (Entertainment)
-117.068906	32.774621	San Diego State University (SDSU) Aztecs
-117.002374	33.094473	Wild Animal Park
-116.675342	33.108805	Dudley's Bread Store
-116.60236	33.078538	City of Julian - Old Gold Mining Town in the Mountains
-116.580902	32.98858	Lake Cuyamaca (Fishing)
-116.460121	32.862163	Mt. Laguna Recreation Area
-117.029295	32.541828	Mexico Border
-117.212202	32.755262	Sports Arena (IPayOne Center)
-117.022301	32.767963	City of La Mesa
-116.997863	32.744651	City of Spring Valley
-117.030602	32.742465	City of Lemon Grove
-116.961756	32.794657	City of El Cajon
-116.973134	32.838627	City of Santee
-116.921477	32.857202	City of Lakeside
-116.86719	33.041725	City of Ramona
-117.085867	33.119275	City of Escondido
-117.16508	33.14371	City of San Marcos
-117.035322	32.963095	City of Poway
-117.014338	33.006463	Lake Poway (Fishing)
-117.099665	32.91401	Lake Miramar (Fishing)
-117.084883	32.678238	Scripps Ranch area of San Diego
-117.098334	32.678238	City of National City
-117.083337	32.640014	City of Chula Vista
-117.112209	32.58413	City of Imperial Beach
-117.004417	32.589716	Coors Amphitheatre (Entertainment)
-116.931651	32.648088	Lower Otay Lake (Fishing)
-116.933718	32.649448	Upper Otay Lake (Fishing)
-116.765532	32.835089	City of Alpine
-116.93444	32.747257	Rancho San Diego area of County
-117.31154	33.126025	Lego Land Amusement Park
-117.35096	33.155064	Carlsbad State Beach
-117.383723	33.194687	Oceanside Pier
-117.390111	33.206965	Oceanside Harbor
-117.378621	33.195794	City of Oceanside
-117.349726	33.158165	City of Carlsbad
-117.318558	33.125736	Carlsbad Flower Fields
-117.271762	33.044383	City of Encinitas
-117.270368	32.991073	City of Solana Beach
-117.203084	33.020032	City of Rancho Santa Fe
-117.11568	32.94835	Rancho Penasquitos area of San Diego
-117.060867	33.018671	Rancho Bernardo area of San Diego
-117.241673	33.200002	City of Vista
-117.177044	32.681189	Hotel Del Coronado
-117.182519	32.686004	City of Coronado
-117.190492	32.771607	University of San Diego (USD)
-117.009199	32.587208	Knotts Soak City Water Park
-116.597225	33.080952	Eagle Gold Mine in Julian
-116.678104	33.130648	Mission Santa Ysabel
-117.193766	32.759454	Serra Museum in Presidio Park
-117.17336	32.714139	USS Midway Maritime Museum
-117.173396	32.720246	Maritime Museum
-117.169491	32.709135	Sea Port Village
-117.243308	32.74333	Ocean Beach area of San Diego
-117.253276	32.746919	Ocean Beach Pier
-117.25669	32.796314	Crystal Pier in Pacific Beach
-117.273329	32.814169	Bird Rock
-117.244882	32.839593	Mt Soledad Cross and Vetran's Memorial
-117.249639	32.86649	Birch Aquarium
-117.254031	32.866138	Scripps Pier
-117.28217	33.015379	Cardiff State Beach
-117.257545	32.856682	La Jolla Shores Beach
-117.029625	32.658131	City of Bonita
-116.932492	32.831685	Winter Gardens area of El Cajon
-116.936081	32.807552	Bostonia area of El Cajon
-117.250742	33.376301	City of Fallbrook
-117.320287	33.231137	Mission San Luis Rey
-117.224826	32.288951	City of Bonsall
-117.124442	33.061699	Lake Hodges (Fishing)
-117.040779	32.785335	Lake Murray (Fishing)
-116.867315	32.807777	Crest area of County
-116.829293	32.820453	Harbison Canyon area of County
-116.795184	32.87325	San Vicente Reservoir (Fishing)
-117.200043	32.699872	North Island Naval Air Station
-117.193828	32.742548	MCRD (Marine Corp Recruiting Depot)
-117.169001	32.698436	Coronado to San Diego Ferry
-117.173538	32.715496	Port of San Diego
-117.174328	32.715854	San Diego to Coronado Ferry
-117.173459	32.717397	Cruise Ship Berth
-117.180043	32.727542	Stoplight for cars to allow Coast Guard planes to cross road
-117.252594	32.754213	Dog Beach
-116.756708	33.233715	Lake Henshaw (Fishing)
-116.634055	33.283127	Warner Springs area of County
-116.865113	33.35617	Palomar Mountain and Observatory
-117.013875	33.240648	Valley Center area of County
-117.147237	33.410593	Rainbow area of County
-117.163954	33.073864	Elfin Forest area of County
-117.182999	32.99585	Fairbanks Ranch area of County
-117.209954	32.869983	University City area of San Diego
-117.144108	32.699281	San Diego to Coronado Bridge
-117.132482	32.579539	Imperial Beach Pier
-117.01817	32.533584	"Tijuana, Mexico"
-117.120558	32.743618	Site of 1978 PSA Flight 182 Crash
-117.166663	32.749918	Hillcrest area of San Diego
-117.187728	32.79446	Tecelote Canyon
-117.278315	32.847147	Children's Pool at La Jolla
-117.2729	32.850188	La Jolla Cove (Scuba Diving)
-117.270322	32.849213	La Jolla Sea Cave
-117.23941	32.687403	Navy's Submarine Base
-117.186072	32.70699	Docking Locations for Large Navy Ships
-117.157378	32.680183	Navy Seal's Training Area
-117.156241	32.658239	Silver Strand Beach
-117.224064	32.716832	Humphrey's On The Bay (Entertainment)
-117.239784	32.674166	Cabrillo Monument
-117.245337	32.669418	Pt Loma Tide Pools
-117.256762	32.719441	Sunset Cliffs
-117.154751	32.819799	Der Wienerschnitzel - seen on TV in 1995 tank rampage
-117.279121	33.051918	Quail Gardens Botanical
-117.00487	32.844356	Santee Lakes (Fishing)
-117.027369	32.844634	Mission Trails Park
-117.107244	32.784193	Mission San Diego de Alcala
-122.35021	47.62024	Space Needle
-122.34788	47.621	Sci Fi Museum/EMP
-122.34753	47.62137	Ride The Ducks
-122.39616	47.66758	Hiram Chittenden Locks & Garden
-122.37995	47.65515	Fishermen's Terminal
-122.33693	47.64583	Gas Works Park (nice view of skyline)
-122.34206	47.60725	The Aquarium
-122.34347	47.61029	Pike Place Market
-122.34882	47.61108	World Trade Center
-122.34882	47.61108	Odyssey Maritime Discovery Center
-122.35286	47.61354	Victoria Clipper Ferry/Puget Sound/Port
-122.34222	47.6187	Denny Park
-122.3492	47.61998	Fun Forest /IMAX/Monorail/Children's Mus
-122.3492	47.61998	Olympic Sculpture Park
-122.64628	48.92692	Rest Area I-5 South
-122.34637	48.58492	Rest Area I-5 South
-90.31933	38.657248	Act Inc.
-90.322109	38.559997	Affton CenterStage Theatre
-90.336931	38.517234	All American Sports Mall
-90.18926	38.631935	America's Center
-90.21615	38.59665	Anheuser-Busch In-Bev Brewery
-90.69028	38.61704	Edmund A Babler Mem. State Park
-90.179625	38.898149	Beall Mansion
-90.150621	38.327337	Bellefontaine House
-90.203506	38.670005	Bissell Mansion Restaurant
-90.210353	38.653007	Black World History Wax Museum
-90.3111	38.7086	Blanche M Touhill Performing Arts Center
-90.304817	38.655795	Blueberry Hill
-90.247787	38.637472	Bob Kramer's Marionnette Theater
-90.193019	38.625142	Bowling Hall of Fame
-89.982852	38.661924	Brooks Catsup Bottle
-90.191242	38.622958	Busch Stadium
-90.058876	38.65664	Cahokia Mounds State Historical Site
-90.192608	38.571026	Cahokia Courthouse State Historic Site
-90.201606	38.631523	Campbell House Museum
-90.1756	38.6256	Casino Queen
-90.255374	38.642099	Cathedral Basilica of St. Louis
-90.570123	38.654537	Chesterfield Community Theatre
-90.197443	38.630415	Christ Church Cathedral
-90.19498	38.62676	City Garden
-90.200144	38.633164	City Museum
-90.311053	38.655723	COCA
-90.197718	38.651261	Crown Candy Kitchen
-90.2673	38.64386	Cupples House
-90.851625	38.651039	Daniel Boone Home
-90.22294	38.755689	Daniel Bissell House
-90.215982	38.592995	DeMenil Mansion and Museum
-90.183439	38.630193	Dental Health Theatre
-90.485354	38.609651	Dog Museum
-90.284398	38.643265	Dwight Davis Tennis Center
-90.309297	38.646898	Edison Theatre
-90.18926	38.631935	Edward Jones Dome
-90.191785	38.620474	Eugene Field House and Toy Museum
-90.2175	38.6602	Fairgrounds Park
-90.040168	38.659637	Fairmount Park
-90.504734	38.752054	Family Arena
-90.542143	38.663291	Faust Park Carousel
-90.481698	38.780221	First Missouri State Capitol
-90.300723	38.792937	Florissant Civic Center Theatre
-90.314694	38.642882	Fontbonne College Theatre
-90.28384	38.64354	Forest Park
-90.165732	38.091293	Fort de Chartres
-89.911476	37.971057	Fort Kaskaskia State Historic Site
-88.712689	37.15285	Fort Massac State Historic Site
-90.23198	38.6385	Fox Theater
-90.183452	38.630087	Gateway Arch
-90.182999	38.630815	Gateway Riverboat Cruises
-90.159605	38.682624	Gateway Internatl. Raceway
-90.171066	38.62176	Gateway Geyser
-90.015448	38.682403	Gateway Fun Park
-90.328091	38.409064	Golden Eagle River Museum
-90.231115	38.640231	Grandel Theatre
-90.350563	38.546294	Grant's Farm
-90.217085	38.596785	Gus's Pretzels
-90.365004	38.572506	Hawken House
-90.207423	38.6295	Hard Rock Cafe
-90.304758	38.632566	Hi Pointe Theatre
-90.4093	38.68262	Historyonics
-90.33173	38.652066	Historic Hanley House
-90.500778	38.725075	Historic Aircraft Restoration Museum
-90.218104	38.606608	Hodak's Restaurant
-90.581591	38.797139	Hollywood Central
-90.408475	38.687222	Holocaust Museum & Learning Center
-90.1933	38.6249	International Bowling Museum
-90.276542	38.51961	Jefferson Barracks Historic Park
-90.277697	38.633194	Jewel Box
-90.25036	38.77118	John B. Meyers House
-90.159562	38.323539	Kueker's Museum
-90.0999	38.0982	La Maison de Rocher
-89.980374	38.514884	Labor & Industry Museum
-90.18449	38.63018	Laclede's Landing
-90.184294	38.63033	Laclede's Landing Wax Museum
-90.415636	38.551863	Laumeier Sculpture Park
-90.215906	38.593427	Lemp Mansion
-90.483012	38.776157	Lewis & Clark Center
-90.0923	38.83	Lewis & Clark State Historic Site
-90.497346	38.785278	Lindenwood University
-89.810486	38.604037	Looking Glass Playhouse
-90.40635	38.573921	Magic House
-90.205021	38.628813	Main Post Office
-89.803391	38.490293	Mascoutah Heritage Museum
-90.383478	38.380533	Mastodon State Historic Site
-91.1055	38.2744	Meramec Caverns
-90.1905	38.6305	Mercantile Money Museum
-89.803391	38.490293	Mascoutah Heritage Museum
-89.807275	38.603763	Mermaid House
-90.266033	38.581986	Miniature Museum
-90.25733	38.616656	Missouri Botanical Garden
-90.285968	38.645907	Missouri History Museum
-90.27524	38.64092	Municipal Opera (The Muny)
-90.200223	38.633171	Museum Of Mirth Mystery And Mayhem
-90.459878	38.571978	Museum of Transportation
-90.333623	38.796837	Museum of Western Jesuit Missions
-90.18877	38.62527	Museum Of Westward Expansion
-90.415619	38.786013	NASCAR SpeedPark
-90.091856	38.561596	Natl. Shrine of Our Lady of the Snows
-90.3102	38.568067	Oakland House
-90.219176	38.590587	Off Broadway
-90.187384	38.623941	Old Cathedral
-90.188891	38.625418	Old Courthouse
-90.14939	38.699559	Old Fire Engine Museum
-90.267775	38.628954	Omnimax Theater & Planetarium
-90.344618	38.589178	Opera Theatre of St. Louis
-90.68192	38.8203	Ozzie Smith's Sports Complex
-90.298214	38.655479	The Pageant
-90.170518	38.609062	Pop's Nightclub (Adult)
-90.230443	38.640287	Powell Symphony Hall
-89.8111	37.9239	Popeye Statue
-90.8282	38.4941	Purina Farms
-90.00858	38.7807	Ralph Korte Stadium
-90.192945	38.629784	Roberts Orpheaum Theatre
-90.58896	38.50671	Route 66 State Park
-90.184542	38.631077	Royal Dumpe Dinner Theatre
-90.433666	38.969663	Ruebel Hotel
-90.23583	38.63629	Samuel Cupples House
-90.689471	38.504673	Santa's Magical Kingdom
-90.384538	38.564039	Sappington House Museum
-90.20269	38.62607	Savvis Center
-90.315889	38.613543	Schlafly Bottleworks
-89.869212	38.538863	Scott Air Force Base
-90.214221	38.636956	Scott Joplin House
-90.202013	38.62608	Scottrade Center
-90.255051	38.647739	Shakespeare Festival of St. Louis
-90.8457	38.481	Shaw Arboretum
-90.232455	38.639634	Sheldon Concert Hall
-90.192742	38.637227	Shrine of St. Joseph
-90.680363	38.50949	Six Flags St. Louis
-90.199764	38.628707	Soldiers Memorial Military Museum
-90.3372	38.67228	Sophia M. Sachs Butterfly House
-90.200263	38.610507	Soulard Farmer's Market
-90.16124	38.58112	St. Louis Air & Space Museum
-90.295056	38.640121	St. Louis Art Museum
-90.20963	38.63325	St. Louis Brewery
-90.358743	38.682297	St. Louis Car Museum & Sales
-90.337529	38.618826	St. Louis Children’s Aquarium
-90.198422	38.627316	St. Louis City Hall
-90.311515	38.707111	St. Louis Mercantile Library
-90.200585	38.630506	St. Louis Public Library
-90.267775	38.628954	St. Louis Science Center
-90.2064	38.6293	St. Louis Union Station
-90.233409	38.636134	St. Louis University
-90.304817	38.655795	St. Louis Walk of Fame
-90.291672	38.633667	St. Louis Zoo
-90.567384	38.791236	St. Peters Cultural Arts Center
-90.592022	38.792722	St. Peters Rec-Plex
-90.254893	38.637206	Stray Dog Theatre
-90.245911	38.611675	Sweet Art
-90.305058	38.722784	Taille de Noyer
-90.307798	38.589526	Ted Drewes Frozen Custard
-90.103454	38.569259	The Village Theatre
-90.339724	38.598613	Theatre Guild of Webster Groves
-90.25655	38.608533	Tower Grove Park
-90.2138	38.6124	Trinity Lutheran Church
-90.350481	38.548962	Ulysses S. Grant Natl. Historic Site
-90.206637	38.629242	Union Station
-90.467777	38.748896	Verizon Wireless Amphitheater
-90.624422	38.542424	Wabash Frisco & Pacific Steam Railway
-90.273375	38.653564	West End Players Guild Theatre
-90.447565	38.700351	West Port Playhouse
-82.59414	28.16196	Old McMicky's Farm
-82.46005	27.94704	Florida Museum of Photographic Arts
-82.62606	28.19751	Sundance Central Modular Railroad
-82.46165	27.94956	Glazer Children's Museum
-82.19978	28.36468	Dade City's Wild Things Animal Encounters
-82.27574	28.02169	McCormick's Waterski Wakeboard Cable Park
-82.64417	27.77126	Morean Arts Center
-82.37296	27.98768	Cracker Country
-82.45844	27.94637	Florida Museum of Photographic Arts
-82.74343	28.12285	Leepa-Rattner Museum of Art
-82.63031	28.40272	Gator Paintball
-82.64881	27.72455	Boyd Hill Nature Preserve
-82.45051	27.94218	Tampa Bay History Center
-82.72512	28.27215	SunCruz Port Richey Casino
-82.64274	28.25489	Jay B Starkey Wilderness Park
-82.16947	28.22911	Zephyrhills Depot Museum
-82.72092	28.25178	W Pasco Historical Society - Museum & Library
-82.19119	28.38552	Pioneer Florida Museum & Village
-82.18446	28.36472	Trolley Tour & Train Museum
-82.36002	27.99041	Florida State Fairgrounds
-82.46331	27.95177	Straz Center for the Performing Arts
-82.44495	27.94403	Florida Aquarium
-82.40452	28.05354	Museum Of Science and Industry
-82.41621	28.03991	Busch Gardens
-82.47012	28.01075	Lowry Park Zoo
-82.46255	27.94936	Tampa Museum of Art
-82.46388	27.94552	Henry B Plant Museum
-82.43897	27.96171	Ybor City Museum
-82.41621	28.03991	Adventure Island Water Park
-82.58265	27.99624	Big Red Balloon Sightseeing
-82.72966	27.99534	Celebration Station
-82.62165	27.77347	**CLOSED** St Pete Pier & Aquarium
-82.63849	27.78985	Great Explorations Kid's Museum
-82.62751	27.77402	St Pete Museum of History
-82.63169	27.77482	St Pete Museum of Fine Arts
-82.63088	27.76636	Salvador Dali Museum
-82.80854	27.88024	Gulf Coast Museum of Modern Art
-82.64044	27.77145	Florida Craftsman Gallery
-82.64062	27.77057	Florida Holocaust Museum
-82.82766	27.97792	Sunsets at Pier 60
-82.81901	27.97769	Clearwater Marine Aquarium
-82.82665	27.97696	Captain Memo's Pirate Cruise
-82.82665	27.97696	Show Queen Cruises
-82.83611	27.83682	Suncoast Seabird Sactuary
-82.63849	27.78963	Sunken Gardens
-82.18947	28.02802	Dinosaur World
-82.81173	27.88121	Heritage Village
-82.37181	27.99394	Hard Rock Casino
-82.76081	28.15558	Tarpon Springs Sponge Docks
-82.75561	28.14629	Replay Amusement Museum
-82.35601	28.37426	TreeHoppers Aerial Adventure Park
-82.40079	27.79248	Manatee Viewing Center
-82.65854	28.02816	Empower Adventures Zip Lines
-122.528922	49.154724	Aldor Acres
-122.574691	49.168852	BC Farm Machinery and Agricultural Museum
-122.574032	49.16873	Fort Langley National Historic Site of Canada
-122.574	49.152637	Mountain View Conservation Centre
-122.57907	49.169095	Fort Langley Community Hall
-123.098703	49.371128	Grouse Mountain Skyride
-123.148255	49.276897	Vancouver Maritime Museum
-123.145972	49.2759	HR MacMillan Space Centre
-122.492739	49.093298	Greater Vancouver Zoo
48.42486	-123.40843	Anne Hathaway Thatched Cottage
48.4219	-123.348	Art Gallery of Greater Victoria
48.4099	-123.365	Beacon Hill Park
48.6404	-123.42	British Columbia Aviation Museum
48.56368	-123.46316	Butchart Gardens
48.421	-123.386	Canadian Coast Guard
48.4357	-123.365	Canadian Scottish Regimental Museum
48.4138	-123.37	Carr House
48.4362	-123.421	CFB Esquimalt Museum
48.4293	-123.367	Chinatown
48.42241	-123.36044	Christ Church Cathedral
48.403	-123.349	Clover Point Lookout
48.4592	-123.501	Costco
48.42344	-123.34418	Craigdarroch Castle
48.4521	-123.426	Craigflower Manor & School House
48.4335	-123.358	Crystal Pool
48.424	-123.37	Cycle BC Rentals
48.5199	-123.419	Dominion Astrophysical Observatory
48.41719	-123.47237	Esquimalt Lagoon
48.4289	-123.413	Esquimalt Recreation Center
48.4223	-123.383	Fisherman's Wharf
48.43548	-123.45183	Ft. Rodd Hill
48.4284	-123.369	Goodfellas Cigar Shop
48.4399	-123.477	Hatley Park National Historic Site
48.42517	-123.36262	Hermann's Jazz Club
48.4124	-123.362	Kwakwaka'wakw
48.4179	-123.409	Macaulay Point Park
48.4258	-123.369	Maritime Museum of British Columbia
48.4277	-123.369	Market Square
48.42218	-123.36682	Miniature World
48.4243	-123.369	Nautical Nellie's Restaurant
48.426	-123.368	Nightmares Entertainment
48.42763	-123.362	Ocean Island Backpackers Lodge
48.42792	-123.36937	Ocean River Sports
48.41593	-123.3849	Ogden Point Dive
48.425	-123.368	Old Morris Tobacco Shop
48.4207	-123.37123	Pacific Undersea Gardens
48.4207	-123.37	Parliament Building
48.4216	-123.374	Port Angeles Ferry Dock
48.4312	-123.321	Recreation Oak Bay
48.42018	-123.36709	Royal BC Museum
48.42111	-123.37183	Royal London Wax Museum
48.5014	-123.386	Saanich Commonwealth Place Park & Recreation Centre
48.6064	-123.419	Saanichton Christmas Tree & Ostrich Farm
48.4323	-123.36	Save-On-Foods Memorial Centre
48.408	-123.706	Sooke Potholes
48.42939	-123.38455	Spinnakers Brew Pub
48.43178	-123.36685	Sports Rent
48.4206	-123.37123	Tally Ho Horse Drawn Tours
48.4216	-123.368	The Fairmont Empress Hotel
48.4618	-123.466	Thetis Lake Campground
48.42017	-123.3664	Thunderbird Park
48.42275	-123.36877	Tourism Victoria
48.4234	-123.367	Victoria Bug Zoo
48.5652	-123.44028	Victoria Butterfly Gardens
48.4264	-123.37	Victoria Harbour Ferry Company Ltd.
