Latitude	Longitude	Name
45.4418	-75.6445	The Beer Store
45.4318	-75.6691	The Beer Store
45.4004	-75.6869	The Beer Store
45.4114	-75.6849	The Beer Store
45.4277	-75.6883	The Beer Store
45.42349	-75.69793	The Beer Store
45.4135	-75.7009	The Beer Store
45.3484	-75.732	The Beer Store
45.2857	-75.7568	The Beer Store
45.4045	-75.7325	The Beer Store
45.3519	-75.7618	The Beer Store
45.3763	-75.7567	The Beer Store
45.287	-75.8676	The Beer Store
44.3374	-76.1503	The Beer Store
45.2685	-75.9302	The Beer Store
45.3099	-75.9203	The Beer Store
44.8943	-76.0277	The Beer Store
45.1464	-76.1463	The Beer Store
45.22949	-76.19307	The Beer Store
44.2415	-76.4859	The Beer Store
44.2348	-76.4964	The Beer Store
44.675	-76.39832	The Beer Store
44.2411	-76.5082	The Beer Store
44.37086	-76.48433	The Beer Store Retail Partner (MAHON) - 3832 Perth Road - Inverary
43.528038	-79.6757	LCBO Store
43.76069	-79.71899	LCBO Store
44.26238	-76.57416	LCBO Store
43.78851	-79.6255	LCBO Store
43.68282	-79.81478	LCBO Store
44.23827	-76.54221	LCBO Store
45.267539	-75.30244	LCBO Store
45.301542	-74.629	LCBO Store
44.194945	-77.05042	LCBO Store
44.24912	-76.94752	LCBO Store
43.355054	-80.28723	LCBO Store
42.905417	-78.92615	LCBO Store
45.543824	-77.10548	LCBO Store
47.825409	-79.87297	LCBO Store
43.89881	-78.86591	LCBO Store
48.15316	-80.03584	LCBO Store
46.316996	-78.70026	LCBO Store
43.661993	-79.42526	LCBO Store
43.191991	-80.38506	LCBO Store
49.784448	-92.83412	LCBO Store
50.09823	-91.91482	LCBO Store
44.003236	-77.15114	LCBO Store
45.430416	-76.35739	LCBO Store
44.353509	-78.73668	LCBO Store
45.609233	-74.61196	LCBO Store
45.34345	-80.03213	LCBO Store
46.366269	-79.93012	LCBO Store
43.680016	-79.43399	LCBO Store
43.805225	-79.43835	LCBO Store
43.952125	-78.29382	LCBO Store
47.511292	-79.66587	LCBO Store
43.861987	-79.02337	LCBO Store
43.847492	-79.07352	LCBO Store
48.76859	-80.67646	LCBO Store
47.395633	-79.68598	LCBO Store
44.767301	-79.93304	LCBO Store
43.644748	-79.36969	LCBO Store
43.392775	-80.35211	LCBO Store
42.837103	-80.30143	LCBO Store
44.908292	-76.26661	LCBO Store
43.539948	-79.66257	LCBO Store
44.330473	-76.16088	LCBO Store
43.46571	-80.57198	LCBO Store
43.66982	-79.38892	LCBO Store
44.891394	-76.03095	LCBO Store
43.77156	-79.27905	LCBO Store
43.670471	-79.29738	LCBO Store
48.612966	-93.39806	LCBO Store
43.824222	-79.30532	LCBO Store
49.767144	-94.48397	LCBO Store
49.063805	-81.02689	LCBO Store
47.449651	-79.63156	LCBO Store
43.133852	-80.73166	LCBO Store
44.103294	-77.57921	LCBO Store
43.784921	-79.59305	LCBO Store
46.51306	-84.3377	LCBO Store
44.020543	-79.44744	LCBO Store
43.880974	-79.39037	LCBO Store
44.755389	-80.05835	LCBO Store
43.84232	-79.43039	LCBO Store
45.457355	-75.49806	LCBO Store
43.434175	-81.50208	LCBO Store
42.778659	-81.1772	LCBO Store
44.038061	-81.11085	LCBO Store
43.42498	-80.48383	LCBO Store
43.78199	-79.49327	LCBO Store
48.40438	-89.2419	LCBO Store
45.771834	-79.39272	LCBO Store
44.307273	-81.27316	LCBO Store
44.004075	-79.67707	LCBO Store
43.993766	-81.28511	LCBO Store
44.099945	-78.62826	LCBO Store
44.745473	-79.80732	LCBO Store
42.403917	-82.18797	LCBO Store
44.981014	-81.25215	LCBO Store
44.90615	-78.37959	LCBO Store
44.316731	-79.54052	LCBO Store
46.104884	-80.63507	LCBO Store
48.38068	-89.29604	LCBO Store
42.887991	-82.45316	LCBO Store
43.36898	-80.98324	LCBO Store
43.87002	-79.86721	LCBO Store
43.642205	-79.43258	LCBO Store
44.314916	-79.20539	LCBO Store
45.736986	-76.86438	LCBO Store
45.42377	-75.63745	LCBO Store
45.645121	-79.85404	LCBO Store
42.95913	-81.33124	LCBO Store
44.089091	-78.32103	LCBO Store
42.980288	-82.11932	LCBO Store
44.38884	-79.69266	LCBO Store
43.850034	-79.35594	LCBO Store
45.47898	-75.53767	LCBO Store
43.88759	-78.91311	LCBO Store
46.413431	-80.12874	LCBO Store
43.08966	-79.08674	LCBO Store
43.898373	-80.31532	LCBO Store
43.810689	-79.27101	LCBO Store
44.6298	-81.26326	LCBO Store
44.545035	-79.17555	LCBO Store
48.478799	-81.33804	LCBO Store
45.090636	-75.361	LCBO Store
44.60995	-79.4408	LCBO Store
46.49367	-80.84703	LCBO Store
